120																																		
	Time	X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	X6	Y6	Z6	X3'	Y3'	Z3'	X6'	Y6'	Z6'									
182	1.508	-693.34137	1210.51392	885.39899	-51.64093	3568.0957	1073.11035	92.42574	3437.67041	815.85986										785.76711														
183	1.517	-693.33191	1210.42493	885.44775	-717.13538	1090.12183	905.64478	-51.73583	3566.80005	1078.63062	92.65273	3437.25293	821.45129	-547.49933	715.20435	998.16473				641.59608														
184	1.525	-693.37091	1210.38367	885.4577	-51.9528	3564.9895	1084.34253	92.89934	3436.38306	826.84619	-546.97894	715.58002	997.88855							786.27025														
185	1.533	-693.32086	1210.45361	885.45654	-51.72417	3563.45728	1090.0686	93.28694	3435.63672	832.12183	-547.19232	715.74841	998.25848							786.6078														
186	1.542	-693.36304	1210.52209	885.36023	-51.65686	3561.39722	1096.41516	93.59415	3435.40088	838.15771	-549.21313	713.70581	999.1181							786.95719														
187	1.55	-693.33044	1210.53333	885.36322	-695.37701	603.80255	1077.75012	94.71134	3434.42407	843.97687	-51.5479	3559.72681	1102.32373							788.04178														
188	1.558	-693.36115	1210.4624	885.45886	95.41683	3433.50537	850.65137	-51.31052	3558.6084	1108.64575										642.05063														
189	1.567	-693.35065	1210.40723	885.4422	-549.41675	713.9632	999.15845	-51.1636	3557.34912	1115.04944	96.88986	3433.052	856.66949							642.18705														
190	1.575	-693.35223	1210.49109	885.4093	-50.48197	3555.34717	1121.95422	97.90665	3432.36377	863.71808										791.25888														
191	1.583	-693.33179	1210.54346	885.37091	-717.62286	1089.47522	905.5387	99.24982	3431.58325	870.2926	-548.33582	714.06647	999.03827	-49.64076	3553.31274	1128.66003				792.58161														
192	1.592	-693.2973	1210.41504	885.4057	100.39439	3430.55054	877.20929	-49.27675	3551.89038	1135.46753										644.02055														
193	1.6	-693.31586	1210.40283	885.43518	-48.76117	3550.58643	1142.66174	101.79787	3430.05322	884.33942										795.11373														
194	1.608	-693.38568	1210.47498	885.43329	-48.53544	3549.42041	1149.70532	-546.37262	716.40491	997.46594	103.71526	3429.37695	891.48224	-121.3707	3641.28174	850.7746				147.01306														
195	1.617	-693.37433	1210.44873	885.45105	104.85763	3428.39111	898.88617	-47.85601	3547.49072	1157.28064										645.51832														
196	1.625	-693.41901	1210.52014	885.39276	-546.55109	715.63605	997.70386	-121.47652	3639.14917	862.59796	106.6459	3428.02856	906.58997	-47.13993	3545.75586	1164.50879				571.94249														
197	1.633	-693.40741	1210.52075	885.43549	-549.9201	713.36304	999.46527	-121.63891	3637.14746	868.69958	-46.46321	3543.95679	1171.95728							571.7685														
198	1.642	-693.35712	1210.46753	885.43195	-547.94958	715.79596	998.21436	110.17947	3426.64526	921.30359	-45.93961	3542.93042	1179.5177							803.53659														
199	1.65	-693.33514	1210.45862	885.40613	-549.76227	713.74548	999.33655	-717.84607	1089.73071	906.63269	111.77612	3426.01514	929.1911	-45.50269	3541.78394	1187.01831	-120.67264	3632.53711	881.94751	-24.51093														
200	1.658	-693.41846	1210.54602	885.37482	113.20549	3425.61084	936.99384	-696.28961	603.55743	1077.84253	-44.87626	3540.59619	1194.45544	-120.35857	3630.21045	887.97894				-2.87115														
201	1.667	-693.41644	1210.52112	885.41376	-549.57031	713.48413	999.64154	-43.97706	3538.73779	1202.47449	115.26965	3424.81299	945.01398	-119.98271	3628.23096	894.81738				649.43938														
202	1.675	-693.35492	1210.47803	885.40723	-549.41675	713.9632	999.15845	-43.3074	3537.54443	1209.94775	116.7612	3424.20508	952.39075	-119.42556	3626.1311	901.59723				650.04752														
203	1.683	-693.37128	1210.40369	885.45593	-550.88074	713.89954	999.77008	-42.47753	3536.07764	1217.74219	1984.15173	4695.26709	576.20874	-118.96487	3623.75562	907.76849				650.89375														
204	1.692	-693.3139	1210.50696	885.414	-716.91272	1089.84863	905.57245	-695.08636	604.33734	1077.21875	-41.69601	3534.89185	1225.44348	1992.11194	4698.81641	582.82983	-118.85397	3621.57007	914.7243	-1.77246														
205	1.7	-693.37079	1210.50806	885.39478	-550.1925	714.8678	999.32672	-40.97786	3534.22314	1233.12158	121.91121	3422.25635	976.29071							652.39293														
206	1.708	-693.36072	1210.53735	885.40302	-695.26489	604.32465	1077.29407	-40.24836	3533.38257	1240.80408	123.311	3421.68994	984.16479							653.11236														
207	1.717	-693.36206	1210.38525	885.46857	-550.70996	714.3089	999.59528	-39.38902	3532.56641	1248.33337	-117.03484	3615.56006	935.12628	124.98006	3421.76465	991.9798				653.97304														
208	1.725	-693.34613	1210.46484	885.46307	-695.83752	603.75317	1077.62451	-38.21731	3531.22119	1256.34888	-116.63696	3613.64038	941.80499	126.34088	3420.54053	999.67725				655.12882														
209	1.733	-693.36414	1210.51624	885.39038	-546.59637	715.91168	997.77271	-116.14846	3611.86401	948.2113	-37.00467	3529.88062	1264.07141	128.36888	3420.26123	1007.47595				577.21568														
210	1.742	-693.32275	1210.5415	885.38617	-547.89282	714.5224	998.7804	-717.59479	1089.96533	905.23578	-115.69974	3610.04272	955.31134	-35.75343	3528.67578	1271.9679	129.49757	3419.69214	1015.01672	-24.27204														
211	1.75	-693.31897	1210.49243	885.39258	-34.5142	3527.57202	1279.91272	131.28944	3419.03809	1022.79242										824.60841														
212	1.758	-693.34088	1210.3396	885.49634	-33.32924	3527.24243	1287.83386	-548.01776	714.02484	998.9151	132.55556	3418.38672	1030.40674							145.32312														
213	1.767	-693.37006	1210.41553	885.46552	-31.80592	3525.76831	1295.70081	-2.05631	3325.58936	1065.26086	29.48518	3711.2207	944.91437							691.31375														
214	1.775	-693.30914	1210.5304	885.36731	-30.14611	3524.03931	1303.59558	-546.64667	715.96503	997.68793	-1.58978	3324.28516	1072.01453	31.33292	3710.85156	952.60974				146.66247														
215	1.783	-693.32758	1210.54736	885.3833	-549.61511	714.50873	999.14893	-28.34411	3522.82422	1311.24561	-1.03977	3322.68555	1078.58948	32.88727	3710.02051	959.93237				664.98347														
216	1.792	-693.33063	1210.48254	885.38489	-26.69132	3521.3877	1319.08655	-547.13818	715.79266	998.34766	-0.66588	3321.85376	1084.69885	34.63773	3709.42236	967.65106				146.19245														
217	1.8	-693.36029	1210.29761	885.50482	-549.95532	713.79388	999.40765	-24.78464	3519.71631	1326.71313	-0.21214	3320.11304	1091.34326	36.24146	3708.45239	975.43982				668.57565														
218	1.808	-693.33881	1210.37561	885.47437	-22.91069	3518.27271	1334.29871	-546.1192	715.99701	997.46643	0.07102	3318.99268	1097.84631	37.73543	3708.09351	982.38867				147.21961														
219	1.817	-693.36176	1210.54297	885.3877	-548.50922	714.69794	998.66351	-21.11264	3516.96289	1341.90857	0.72671	3317.53857	1104.10828	39.37414	3708.06812	989.64465				672.24912														
220	1.825	-693.35114	1210.55713	885.36865	-18.99445	3515.14648	1349.46704	1.36545	3316.3252	1110.62109	-695.49701	603.75342	1077.8075							694.71659														
221	1.833	-693.33075	1210.474	885.44177	-16.84501	3513.67896	1356.60474	-552.57153	713.05615	1000.6051	1.69999	3315.62524	1116.80188	42.38675	3707.03516	1003.58252				140.75922														
222	1.842	-693.40869	1210.36975	885.56219	-14.57866	3512.38623	1363.86975	-547.80078	715.34955	998.2641	-108.83068	3593.37939	1037.65808							145.60791														
223	1.85	-693.33728	1210.44409	885.46069	-12.8169	3511.55029	1370.85327	-551.40222	713.31183	1000.08197	-108.09208	3592.35205	1044.37036							141.93506														
224	1.858	-693.39758	1210.53235	885.40991	-9.97661	3509.3811	1377.61658	-551.40222	713.31183	1000.08197	47.12458	3706.14893	1023.6626							141.99536														
225	1.867	-693.35413	1210.5498	885.37415	-7.75345	3508.13452	1384.43372	48.48563	3705.35815	1029.89001										741.83976														
226	1.875	-693.2959	1210.40869	885.43829	-551.35535	711.82166	1000.31177	-5.36567	3506.58667	1391.00073	49.96933	3705.20947	1035.80933							687.93023														
227	1.883	-693.36835	1210.28186	885.52942	-695.70465	604.11841	1077.50879	-3.28429	3505.073	1397.54211	51.33033	3704.73486	1041.63196							690.08406														
228	1.892	-693.41101	1210.47351	885.44257	-0.99402	3503.8479	1403.44958	-695.16107	604.37189	1077.24353	52.81026	3704.11255	1047.34338							-1.75006														
229	1.9	-693.32208	1210.57507	885.36572	-695.49084	603.89398	1077.78137	1.35074	3502.50049	1409.48853	54.21593	3703.85596	1052.87354							694.67282														
230	1.908	-693.36206	1210.56152	885.38342	3.44798	3500.90356	1415.2688	55.53892	3703.51392	1057.9906										748.90098														
231	1.917	-693.37817	1210.45435	885.44226	-550.23517	714.58862	999.3905	5.55894	3499.44995	1420.64136	-101.80039	3587.16089	1094.95276							698.93711														
232	1.925	-693.31781	1210.27869	885.53546	-717.776	1089.74976	905.42169	-550.29218	714.25696	999.43237	7.65858	3498.15161	1425.98108	-101.01105	3586.93921	1100.38977				143.02563														
233	1.933	-693.31647	1210.41162	885.42419	-716.8371	1089.24268	905.54608	-551.29657	712.54578	1000.16626	9.8275	3496.65479	1431.07532	-100.16806	3586.49365	1105.97461				142.0199														
234	1.942	-693.34192	1210.54907	885.37463	-549.89758	713.41766	999.4469	11.81538	3495.42651	1435.93811	-99.61465	3586.30103	1111.10388							705.1573														
235	1.95	-693.32745	1210.57166	885.35364	-716.28455	1088.10986	905.48053	-552.50006	712.27386	1001.04535	-98.75284	3585.99536	1116.09998							140.82739														
236	1.958	-693.33148	1210.39392	885.47937	-98.13273	3586.0481	1121.00342													693.33148														
237	1.967	-693.32935	1210.32068	885.49152	-547.48358	714.62244	998.25598	-97.29277	3586.0061	1125.94189										596.03658														
238	1.975	-693.36035	1210.45813	885.43823	-548.97595	714.34961	998.87714													693.36035														
239	1.983	-693.38721	1210.63367	885.33917	-547.30066	715.84113	997.97687	-95.68724	3586.62183	1135.38953										597.69997														
240	1.992	-693.32776	1210.5509	885.38129	-551.40222	713.31183	1000.08197	-94.93616	3586.89233	1139.59631										598.3916														
241	2	-693.31024	1210.41602	885.45575	-550.41223	714.11761	999.88159	-94.59547	3587.14185	1143.44409										598.71477														
242	2.008	-693.35455	1210.34619	885.52441	-548.75562	714.08972	998.86633													693.35455														
243	2.017	-693.31317	1210.41821	885.43323	-549.23816	714.27496	999.03314	-93.07905	3587.8916	1150.96179	24.35282	3484.88037	1475.30542							600.23412														
244	2.025	-693.36005	1210.55957	885.36719	-546.49969	715.46033	997.71234	-92.86845	3588.21387	1154.08643										600.4916														
245	2.033	-693.32098	1210.47278	885.41669	-546.10364	716.15912	997.77325													693.32098														
246	2.042	-693.3501	1210.38928	885.49103	-548.74457	715.11908	998.6535	-91.54033	3589.76416	1160.75781	27.76703	3483.02124	1483.8905							601.80977														
247	2.05	-693.37445	1210.35864	885.49438	-551.45776	712.61566	1000.56061	-91.63127	3590.84863	1163.67773	30.49299	3482.98462	1486.71484							601.74318														
248	2.058	-693.34113	1210.51782	885.37506	-548.70734	715.57336	998.5625	28.7811	3481.52368	1489.96094	-717.79913	1089.74304	906.47174							722.12223														
249	2.067	-693.3996	1210.55151	885.35858	-551.29657	712.54578	1000.16626	-90.11304	3592.8042	1169.97644	29.44751	3480.83765	1492.73535							603.28656														
250	2.075	-693.34601	1210.52942	885.43134	-552.2171	713.72858	1000.31116	-89.90758	3593.54028	1172.62927	29.18477	3480.15186	1495.01624							603.43843														
251	2.083	-693.34222	1210.39221	885.49329	-552.20587	711.50549	1000.71313	32.3028	3480.521	1496.8175										725.64502														
252	2.092	-693.36066	1210.36133	885.47577	-549.46869	713.19775	999.30811	-88.63438	3595.44922	1177.98425	31.64409	3479.49878	1499.05957							604.72628														
253	2.1	-693.38464	1210.53784	885.42456	-547.65991	716.13049	998.07617	-88.18803	3596.69751	1180.23291	32.29701	3478.79004	1500.40063							605.19661														
254	2.108	-693.34113	1210.5957	885.38318	33.20298	3478.47632	1501.77612	-87.61844	3597.48657	1182.31104										605.72269														
255	2.117	-693.31738	1210.48352	885.42682	-549.90289	712.97058	999.52405	33.48384	3477.67212	1503.10645										726.80122														
256	2.125	-693.35547	1210.39307	885.53436	-549.24854	713.91962	999.43683	-86.73625	3599.34424	1185.74414	32.79132	3476.74072	1503.96802							606.61922														
257	2.133	-693.33344	1210.37683	885.46289	-551.14575	712.75812	1000.06891	-86.07632	3600.42969	1187.42371	32.48001	3475.71143	1504.86597	-717.28381	1089.57336	905.38159				607.25712														
258	2.142	-693.29468	1210.5365	885.39435	-550.58008	713.15015	999.77142	31.97925	3474.5376	1505.43884	-85.97064	3601.03198	1188.69189							725.27393														
259	2.15	-693.30792	1210.51257	885.35931	-550.53522	714.09784	999.59515	-85.13087	3602.12305	1190.00745										608.17705														
260	2.158	-693.3241	1210.49353	885.43042	-550.88562	715.04321	999.58325													693.3241														
261	2.167	-693.34283	1210.33228	885.51349	-549.75818	714.93732	999.1366	-84.79756	3603.9519	1192.02454										608.54527														
262	2.175	-693.38641	1210.39355	885.48273	-548.03229	714.39819	998.51831	-84.43065	3605.39038	1193.03577										608.95576														
263	2.183	-693.35065	1210.5575	885.38763																693.35065														
264	2.192	-693.32874	1210.45972	885.41998	-696.33911	603.56171	1077.86206													693.32874														
265	2.2	-693.31165	1210.42786	885.43121	-548.80127	714.13843	998.87689	-83.34348	3607.9563	1194.84058										609.96817														
266	2.208	-693.3382	1210.40125	885.47144	-546.49969	715.46033	997.71234	-82.91598	3608.63989	1195.06921										610.42222														
267	2.217	-693.36206	1210.48474	885.43121	-696.5694	603.37152	1077.98828													693.36206														
268	2.225	-693.32086	1210.50793	885.40118	-549.50586	714.71777	999.06927	-82.66837	3609.4751	1194.62952										610.65249														
269	2.233	-693.32355	1210.48816	885.43713	-552.38654	712.03644	1000.69843	-82.52876	3609.48975	1194.33142										610.79479														
270	2.242	-693.34821	1210.45129	885.47565	-82.42915	3609.67236	1193.99927	-549.84528	712.63458	999.89667										143.50293														
271	2.25	-693.38483	1210.37463	885.45776	-82.19756	3609.70703	1193.52393	-551.49811	714.18207	999.97736										141.88672														
272	2.258	-693.37012	1210.54236	885.3775	-550.39594	713.48083	999.95093	-82.17456	3609.47925	1193.36023										611.19556														
273	2.267	-693.36462	1210.49426	885.37933	-82.26748	3609.03711	1193.30383													693.36462														
274	2.275	-693.37561	1210.42957	885.44629	-548.63055	715.11786	998.64325	-82.37511	3608.57227	1193.4436										611.0005														
275	2.283	-693.33246	1210.41528	885.46515	-548.34082	715.64063	998.43732	-82.36282	3607.7793	1193.64575										610.96964														
276	2.292	-693.36865	1210.48071	885.41675	-82.49518	3607.09009	1193.75623													693.36865														
277	2.3	-693.35175	1210.52417	885.40405	-547.96979	714.31036	998.50751	-82.80298	3606.60571	1193.66699										610.54877														
278	2.308	-693.37329	1210.48364	885.39868	-694.85345	604.29437	1077.45313	-82.79938	3605.31567	1193.43079										610.57391														
279	2.317	-693.3092	1210.37024	885.45569	-717.47693	1089.32361	905.60577	-549.88391	713.56842	999.38013	-82.69159	3604.32568	1193.0719							143.42529														
280	2.325	-693.35345	1210.44788	885.42017	-82.97062	3603.11304	1192.26892	-549.95532	713.79388	999.40765										143.39813														
281	2.333	-693.36407	1210.52698	885.4068	-549.8866	714.00714	999.34387													693.36407														
282	2.342	-693.29602	1210.56775	885.35101	-696.70325	603.15625	1078.07922	-83.58747	3601.31958	1190.07227										609.70855														
283	2.35	-693.32166	1210.48804	885.40552	-695.83698	603.91876	1077.59644	-83.61723	3600.54028	1188.875										609.70443														
284	2.358	-693.3623	1210.37305	885.47699	-695.22894	604.4054	1077.26575	-717.63452	1090.2113	905.2478										-24.27222														
285	2.367	-693.34399	1210.44202	885.4411	-547.65991	716.13049	998.07617	-83.46755	3598.40479	1186.37781										609.87644														
286	2.375	-693.35168	1210.51697	885.38617	-547.08801	714.92664	998.04291													693.35168														
287	2.383	-693.35413	1210.56323	885.38678	-551.40222	713.31183	1000.08197													693.35413														
288	2.392	-693.33087	1210.52722	885.42114	-695.58105	604.00043	1077.47791	-81.57162	3596.23853	1184.4386										611.75925														
289	2.4	-693.35168	1210.42957	885.47003	-695.92395	604.08716	1077.60376	-80.60435	3595.44653	1183.94055										612.74733														
290	2.408	-693.32971	1210.41382	885.46857	-548.63354	714.12402	998.81055													693.32971														
291	2.417	-693.35986	1210.49536	885.41473	-717.42303	1088.97449	906.02435	-550.58008	713.15015	999.77142										142.77978														
